  24.04873   11.68110   14.56783    -0.72194   -0.50707   25.79062   20.01562   14.00000   14.00000    2.31890   -0.56783   -8.64174   -6.06966
  24.08902   12.55386   14.93706    -3.47950   -3.98088   25.88125   19.58750   14.00000   14.00000    1.44614   -0.93706  -41.27462  -47.22203
  24.13973   12.85595   13.79581    -0.61451   -0.29219   25.92188   20.29688   14.00000   14.00000    1.14405    0.20419   -7.37746   -3.50794
  24.19030   14.50069   11.68110    -2.44094   -0.86519   24.70938   22.49688   14.00000   14.00000   -0.50069    2.31890  -29.40156  -10.42140
  24.24085   13.82935   13.25874    -0.04151    0.53149   24.92813   22.07500   14.00000   14.00000    0.17065    0.74126   -0.49902    6.39002
  24.28128   13.79581   13.96362    -0.75776   -0.57869   25.11250   21.41562   14.00000   14.00000    0.20419    0.03638   -9.14600   -6.98475
  24.35210   12.35245   13.59444    -0.82938   -1.33075   26.52188   21.66250   14.00000   14.00000    1.64755    0.40556   -9.80561  -15.73327
  24.40279   13.59440   13.69507    -0.72194   -0.57869   26.10000   21.75000   14.00000   14.00000    0.40560    0.30493   -8.51670   -6.82680
  24.44328   14.26575   13.96366    -4.05250   -2.79907   25.41875   21.58125   14.00000   14.00000   -0.26575    0.03634  -48.39146  -33.42402
  24.49392   14.53426   14.23218    -0.22057   -0.00569   24.98438   21.30313   14.00000   14.00000   -0.53426   -0.23218   -2.58526   -0.06674
  24.54445   13.56083   14.39999    -0.90101   -0.61451   25.68125   21.03438   14.00000   14.00000    0.43917   -0.39999  -10.84276   -7.39501
  24.58500   13.19160   12.85595    -1.08007   -0.97263   26.30625   22.31875   14.00000   14.00000    0.80840    1.14405  -13.09254  -11.79018
  24.63569   12.92309   12.68810    -0.79357   -0.65032   26.86563   23.06250   14.00000   14.00000    1.07691    1.31190   -9.55938   -7.83378
  24.68624   14.63497   12.11750    -4.23156   -3.90925   25.65313   24.02813   14.00000   14.00000   -0.63497    1.88250  -50.54642  -46.69637
  24.74704   14.66854   14.06433    -0.68613   -0.39963   25.16562   22.89375   14.00000   14.00000   -0.66854   -0.06433   -8.25757   -4.80955
  24.79766   14.53426   15.27271    -2.26188   -1.61725   25.07812   21.46250   14.00000   14.00000   -0.53426   -1.27271  -27.21021  -19.45543
  24.84813   14.56783   15.33985     0.03012    0.45987   24.90000   20.81875   14.00000   14.00000   -0.56783   -1.33985    0.35688    5.44897
  24.89858   12.25174   14.66854    -0.75776   -0.61451   26.86563   21.01562   14.00000   14.00000    1.74826   -0.66854   -9.13707   -7.40975
  24.93896   12.15103   13.42655    -1.00844   -1.36657   27.85312   22.05938   14.00000   14.00000    1.84897    0.57345  -12.02490  -16.29526
  24.98990   13.82938   10.53989    -0.72194   -0.54288   26.88750   25.10312   14.00000   14.00000    0.17062    3.46011   -8.67602   -6.52412
  25.04058   15.00420   15.94402    -4.51806   -3.55113   25.60000   21.60312   14.00000   14.00000   -1.00420   -1.94402  -53.98603  -42.43217
  25.08099   14.66854   13.99719    -0.18476   -0.00569   25.42188   21.99063   14.00000   14.00000   -0.66854    0.00281   -2.18445   -0.06732
  25.15155   14.36638   14.50073    -0.82938   -0.61451   25.54375   21.81563   14.00000   14.00000   -0.36638   -0.50073  -10.06749   -7.45922
  25.20202   12.25182   14.13147    -1.11588   -1.00844   27.43750   21.92813   14.00000   14.00000    1.74818   -0.13147  -13.50958  -12.20887
  25.24283   13.12447   13.69507    -0.75776   -0.57869   27.49063   22.34688   14.00000   14.00000    0.87553    0.30493   -9.10617   -6.95432
  25.29332   12.75520   15.54131    -4.12413   -3.12138   27.97500   20.79375   14.00000   14.00000    1.24480   -1.54131  -49.10479  -37.16535
  25.34378   13.86299   12.68806    -0.65032   -0.39963   27.39062   22.68438   14.00000   14.00000    0.13701    1.31194   -7.77107   -4.77544
  25.39422   14.03076   13.05740    -2.54838   -1.25913   27.11250   23.17813   14.00000   14.00000   -0.03076    0.94260  -30.60969  -15.12396
  25.43479   14.76921   13.99719    -0.14894    0.06593   26.39375   22.54688   14.00000   14.00000   -0.76921    0.00281   -1.75967    0.77893
  25.48532   13.25874   13.19160    -0.79357   -0.61451   27.44375   23.15313   14.00000   14.00000    0.74126    0.80840   -9.37546   -7.25997
  25.54618   13.69507   13.69507    -0.86519   -1.65307   27.49688   23.05938   14.00000   14.00000    0.30493    0.30493  -10.46575  -19.99623
  25.59693   13.66158   13.59444    -0.75776   -0.57869   27.55625   23.17188   14.00000   14.00000    0.33842    0.40556   -9.11658   -6.96227
  25.64753   15.13847   13.76221    -4.33900   -3.22882   26.29688   23.15938   14.00000   14.00000   -1.13847    0.23779  -52.48514  -39.05618
  25.69812   14.56779   13.72871    -0.22057   -0.04151   26.25000   23.23750   14.00000   14.00000   -0.56779    0.27129   -2.66944   -0.50233
  25.73870   13.96362   13.76221    -1.08007   -0.68613   26.71875   23.29688   14.00000   14.00000    0.03638    0.23779  -13.07158   -8.30393
  25.78955   12.78885   12.88948    -1.00844   -1.25913   27.91250   24.17813   14.00000   14.00000    1.21115    1.11052  -12.07048  -15.07107
  25.84014   13.62793   12.85599    -0.82938   -0.68613   27.68750   24.68438   14.00000   14.00000    0.37207    1.14401   -9.76033   -8.07454
  25.89082   15.03777   12.88948    -1.25913   -5.01944   26.36875   25.01562   14.00000   14.00000   -1.03777    1.11052  -14.69430  -58.57787
  25.95166   15.74265   13.42659    -0.79357   -0.54288   25.17813   24.85938   14.00000   14.00000   -1.74265    0.57341   -9.43043   -6.45137
  26.00249   15.00420   13.32588    -1.58144   -1.86794   25.21563   25.05313   14.00000   14.00000   -1.00420    0.67412  -18.95249  -22.38599
  26.04304   13.12454   13.82935    -0.14894    0.24499   26.75625   24.81250   14.00000   14.00000    0.87546    0.17065   -1.75893    2.89323
  26.09350   12.48665   13.32588    -0.90101   -0.72194   27.90313   25.25625   14.00000   14.00000    1.51335    0.67412  -10.62613   -8.51434
  26.14409   13.42659   13.69514    -1.47400   -1.86794   27.60000   25.20000   14.00000   14.00000    0.57341    0.30486  -17.76771  -22.51624
  26.19462   14.16504   13.62793    -0.90101   -0.75776   26.95312   25.30313   14.00000   14.00000   -0.16504    0.37207  -10.58810   -8.90471
  26.23497   14.70207   12.92305    -4.23156   -4.01669   26.29062   26.08125   14.00000   14.00000   -0.70207    1.07695  -49.35023  -46.84427
  26.28548   15.33989   13.76228    -0.32801   -0.14894   25.40000   25.74688   14.00000   14.00000   -1.33989    0.23772   -3.91749   -1.77889
  26.34641   13.12447   14.36646    -0.93682   -0.79357   26.94063   25.13437   14.00000   14.00000    0.87553   -0.36646  -11.07788   -9.38395
  26.39692   12.95670   14.53423    -0.61451   -0.68613   27.70312   24.77188   14.00000   14.00000    1.04330   -0.53423   -7.27558   -8.12360
  26.44759   13.46008   13.72871    -0.97263   -0.79357   27.58750   25.32812   14.00000   14.00000    0.53992    0.27129  -11.73627   -9.57561
  26.49850   14.86992   15.74265    -1.97538   -5.16269   26.37188   23.66562   14.00000   14.00000   -0.86992   -1.74265  -23.53910  -61.51984
  26.53892   14.43359   15.70908    -0.93682   -0.68613   26.29375   22.85000   14.00000   14.00000   -0.43359   -1.70908  -10.83493   -7.93557
  26.58963   13.99719   15.23918    -2.58419   -1.58144   26.62813   22.75625   14.00000   14.00000    0.00281   -1.23918  -31.04752  -19.00008
  26.64006   12.88956   13.35938    -0.18476    0.20918   27.72188   24.18438   14.00000   14.00000    1.11044    0.64062   -2.16174    2.44752
  26.69052   13.76221   13.69514    -0.97263   -0.82938   27.42500   24.35625   14.00000   14.00000    0.23779    0.30486  -11.49098   -9.79857
  26.75111   13.59444   14.70207    -1.00844   -0.75776   27.52500   23.46563   14.00000   14.00000    0.40556   -0.70207  -12.15563   -9.13388
  26.80186   15.27267   15.17204    -0.90101   -0.72194   26.11875   22.65938   14.00000   14.00000   -1.27267   -1.17204  -10.90447   -8.73735
  26.84232   14.29932   15.03777    -4.51806   -3.08557   26.37188   22.34688   14.00000   14.00000   -0.29932   -1.03777  -54.62643  -37.30656
  26.89287   13.59444   15.37346    -0.43544   -0.25638   27.08125   21.73125   14.00000   14.00000    0.40556   -1.37346   -5.21349   -3.06961
  26.94335   12.21817   18.15941    -1.47400   -0.90101   28.59063   18.66562   14.00000   14.00000    1.78183   -4.15941  -17.21945  -10.52562
  26.99400   13.25874    8.82797    -0.79357   -0.50707   28.38750   25.60938   14.00000   14.00000    0.74126    5.17203   -9.60083   -6.13467
  27.03441   14.03076   13.93005    -1.08007   -0.93682   27.74688   23.88750   14.00000   14.00000   -0.03076    0.06995  -13.04434  -11.31427
  27.08487   15.60837   13.29231    -4.73294   -4.98363   26.15625   23.73750   14.00000   14.00000   -1.60837    0.70769  -55.81319  -58.76942
  27.14566   13.12447   14.26575    -0.97263   -0.79357   27.72188   23.15000   14.00000   14.00000    0.87553   -0.26575  -11.57242   -9.44192
  27.19632   12.72171   13.32588    -3.08557   -1.65307   28.74375   23.79375   14.00000   14.00000    1.27829    0.67412  -36.59278  -19.60429
  27.24670   11.58043   13.56079    -0.39963    0.10174   30.26250   23.92813   14.00000   14.00000    2.41957    0.43921   -4.73403    1.20526
  27.29722   12.11746   13.32588    -1.50982   -1.08007   30.69063   24.24688   14.00000   14.00000    1.88254    0.67412  -18.27264  -13.07158
  27.33775   12.41959   13.93013    -0.86519   -1.47400   30.91875   23.93125   14.00000   14.00000    1.58041    0.06987  -10.46965  -17.83685
  27.38890   14.46709   16.71608    -1.18750   -1.00844   29.46563   21.27813   14.00000   14.00000   -0.46709   -2.71608  -14.29034  -12.13552
  27.43942   15.10490   10.20416    -6.02219   -3.94506   28.42188   26.05625   14.00000   14.00000   -1.10490    3.79584  -70.42967  -46.13766
  27.49009   15.87692   13.79578    -0.57869   -0.36382   27.26250   24.88437   14.00000   14.00000   -1.87692    0.20422   -6.81328   -4.28344
  27.55074   12.08389   12.78885    -1.36657   -1.18750   30.08125   25.34375   14.00000   14.00000    1.91611    1.21115  -16.19164  -14.07004
  27.60139    4.63226   14.33289    -0.82938   -0.86519   38.16563   24.44063   14.00000   14.00000    9.36774   -0.33289   -9.74479  -10.16557
  27.64195   16.04477   13.25867    -1.86794   -1.08007   31.61875   25.10312   14.00000   14.00000   -2.04477    0.74133  -22.09359  -12.77479
  27.69261   14.29932   12.31888    -1.08007   -3.94506   30.88750   26.36875   14.00000   14.00000   -0.29932    1.68112  -12.86485  -46.99027
  27.74309   16.14532   16.95114    -1.15169   -0.97263   29.34375   22.73438   14.00000   14.00000   -2.14532   -2.95114  -13.23660  -11.17860
  27.79374   14.46716   12.08389    -3.01394   -2.08282   29.95312   25.63437   14.00000   14.00000   -0.46716    1.91611  -35.32888  -24.41441
  27.83455   14.19861   13.46008    -0.47126   -0.18476   30.30938   25.68750   14.00000   14.00000   -0.19861    0.53992   -5.61379   -2.20089
  27.88506   16.07834   11.44623    -1.25913   -1.18750   28.54062   27.51875   14.00000   14.00000   -2.07834    2.55377  -15.15604  -14.29390
  27.94592   15.67551   12.75528    -1.18750   -1.36657   27.98438   27.40313   14.00000   14.00000   -1.67551    1.24472  -13.55006  -15.59325
  27.99657   16.88400   13.96362    -1.22332   -1.04426   26.40000   26.47500   14.00000   14.00000   -2.88400    0.03638  -14.18036  -12.10471
  28.04702   15.60837   14.73557    -4.37481   -5.19850   26.50000   25.58750   14.00000   14.00000   -1.60837   -0.73557  -52.11491  -61.92706
  28.09767   13.69507   14.63501    -0.57869   -0.36382   27.96563   25.33438   14.00000   14.00000    0.30493   -0.63501   -6.96196   -4.37691
  28.13836   13.66150   13.72864    -1.43819   -1.18750   28.37813   25.99375   14.00000   14.00000    0.33850    0.27136  -17.30217  -14.28627
  28.18892   15.30624   14.43359    -4.41063   -4.12413   26.96250   25.55938   14.00000   14.00000   -1.30624   -0.43359  -52.52937  -49.11724
  28.23949   15.94406   13.35938    -1.25913   -1.08007   25.71563   26.31563   14.00000   14.00000   -1.94406    0.64062  -14.43339  -12.38080
  28.29010   15.27283   14.33289    -1.47400   -1.61725   25.63437   25.77188   14.00000   14.00000   -1.27283   -0.33289  -16.98885  -18.63990
  28.35094   15.07126   14.43359    -1.08007   -0.86519   25.52500   25.43125   14.00000   14.00000   -1.07126   -0.43359  -12.45264   -9.97524
  28.40152   12.68814   14.70215    -2.08282   -1.90375   27.43438   25.03125   14.00000   14.00000    1.31186   -0.70215  -24.93006  -22.78679
  28.44198   13.86292   15.17197    -0.25638    0.03012   27.10938   24.33438   14.00000   14.00000    0.13708   -1.17197   -3.08124    0.36197
  28.49263   14.70215   12.25174    -0.93682   -0.75776   26.19687   26.60938   14.00000   14.00000   -0.70215    1.74826  -11.27038   -9.11617
  28.54329   14.33289   14.46716    -0.72194   -1.11588   26.19375   25.53750   14.00000   14.00000   -0.33289   -0.46716   -8.69623  -13.44144
  28.59388   15.70908   17.95807    -0.79357   -0.68613   24.86875   21.81875   14.00000   14.00000   -1.70908   -3.95807   -9.56699   -8.27176
  28.63438   13.82935   14.13147    -3.04975   -2.40513   25.87188   23.60938   14.00000   14.00000    0.17065   -0.13147  -36.69008  -28.93492
  28.68517   14.50073   11.91605    -0.36382   -0.11313   25.58438   26.19687   14.00000   14.00000   -0.50073    2.08395   -4.38859   -1.36465
  28.74601   14.43359   13.49365    -0.72194   -0.75776   25.39062   25.71563   14.00000   14.00000   -0.43359    0.50635   -8.68642   -9.11732
  28.79654   15.91049   14.80286    -0.25638   -0.50707   23.89375   24.42500   14.00000   14.00000   -1.91049   -0.80286   -3.08439   -6.10028
  28.84709   14.03076   14.93713    -0.68613   -0.54288   24.82187   23.85312   14.00000   14.00000   -0.03076   -0.93713   -8.27257   -6.54543
  28.89796   14.03076   15.80978    -3.73019   -5.77150   25.09375   22.72812   14.00000   14.00000   -0.03076   -1.80978  -44.17195  -68.34461
  28.93847   12.78870   16.07834    -0.65032   -0.43544   26.23750   21.78438   14.00000   14.00000    1.21130   -2.07834   -7.69116   -5.14989
  28.98898   15.23926   14.90341    -2.15444   -1.36657   24.52500   22.18438   14.00000   14.00000   -1.23926   -0.90341  -25.80817  -16.37018
  29.03969   16.44745   13.29239    -0.00569    0.28081   22.65000   23.57187   14.00000   14.00000   -2.44745    0.70761   -0.06640    3.27483
  29.09061   14.70215   13.56079    -0.68613   -0.47126   23.32500   23.78750   14.00000   14.00000   -0.70215    0.43921   -7.95889   -5.46641
  29.15135   15.00427   14.56787    -1.22332   -1.43819   23.08750   22.95000   14.00000   14.00000   -1.00427   -0.56787  -14.71712  -17.30217
  29.20227   12.88940   15.03769    -0.68613   -0.47126   24.69063   22.18438   14.00000   14.00000    1.11060   -1.03769   -8.25449   -5.66944
  29.24283   12.92313   14.43359    -2.97813   -2.33350   25.32187   22.35000   14.00000   14.00000    1.07687   -0.43359  -35.89944  -28.12891
  29.29335   12.99026   14.06433    -0.29219   -0.04151   25.59063   22.64688   14.00000   14.00000    1.00974   -0.06433   -3.52576   -0.50084
  29.34376   15.40695   14.60144    -0.72194   -0.57869   23.65313   22.18438   14.00000   14.00000   -1.40695   -0.60144   -8.62921   -6.91698
  29.39417   15.91049   14.66843     0.45987    0.35243   22.38437   21.85312   14.00000   14.00000   -1.91049   -0.66843    5.46991    4.19199
  29.43453   14.93698   13.19168    -0.72194   -0.54288   22.61563   23.00625   14.00000   14.00000   -0.93698    0.80832   -8.68533   -6.53112
  29.48512   12.88956   13.09082    -6.20125   -6.16544   24.36875   23.57500   14.00000   14.00000    1.11044    0.90918  -74.57509  -74.14442
  29.54589   13.66150   13.93021    -0.65032   -0.50707   24.30625   23.09375   14.00000   14.00000    0.33850    0.06979   -7.59748   -5.92394
  29.59665   14.33289   12.72156    -1.72469   -1.15169   23.67500   24.11250   14.00000   14.00000   -0.33289    1.27844  -20.31115  -13.56312
  29.64771   14.70215   14.09790    -0.07732    0.28081   23.12500   23.41562   14.00000   14.00000   -0.70215   -0.09790   -0.90548    3.28851
  29.69829   13.52722   13.12454    -0.72194   -0.54288   23.94063   24.08125   14.00000   14.00000    0.47278    0.87546   -8.65449   -6.50793
  29.73869   13.93005   14.90341    -1.33075   -1.61725   23.89062   22.85000   14.00000   14.00000    0.06995   -0.90341  -15.80275  -19.20494
  29.78912   13.66165   12.55386    -0.68613   -0.50707   24.10312   24.48125   14.00000   14.00000    0.33835    1.44614   -8.17496   -6.04151
  29.83953   14.63486   13.19168    -3.40788   -3.55113   23.34688   24.69375   14.00000   14.00000   -0.63486    0.80832  -41.05455  -42.78027
  29.89004   15.23926   11.61392    -0.39963   -0.11313   22.44063   26.31563   14.00000   14.00000   -1.23926    2.38608   -4.79514   -1.35745
  29.95104   13.96362   12.21817    -0.75776   -1.22332   23.14688   26.73750   14.00000   14.00000    0.03638    1.78183   -9.03333  -14.58337
  30.00180   14.43359   12.92313     0.13756    0.17337   22.91250   26.54688   14.00000   14.00000   -0.43359    1.07687    1.64904    2.07836
  30.04237   11.81534   13.93005    -0.79357   -0.61451   25.13750   25.84375   14.00000   14.00000    2.18466    0.06995   -9.54702   -7.39281
  30.09303   12.21817   13.22525    -1.54563   -5.48500   25.83750   26.36875   14.00000   14.00000    1.78183    0.77475  -18.59469  -65.98727
  30.14383   13.66150   12.99011    -0.72194   -0.54288   24.99375   26.93438   14.00000   14.00000    0.33850    1.00989   -8.68533   -6.53112
  30.19430   15.30640   13.46024    -0.79357   -0.61451   23.35625   26.85000   14.00000   14.00000   -1.30640    0.53976   -9.54702   -7.39281
  30.23487   13.82935   12.28531    -0.11313    0.35243   24.07500   28.03750   14.00000   14.00000    0.17065    1.71469   -1.35833    4.23154
  30.28566   14.50058   13.56079    -0.82938   -0.65032   23.72500   27.56563   14.00000   14.00000   -0.50058    0.43921   -9.98221   -7.82706
  30.34639   12.45316   13.72864    -1.76050   -1.11588   25.36875   27.35625   14.00000   14.00000    1.54684    0.27136  -21.20220  -13.43883
  30.39751   12.35245   14.03076    -0.79357   -0.61451   26.25313   27.13750   14.00000   14.00000    1.64755   -0.03076   -9.54702   -7.39281
  30.44795   13.12454   14.16504    -4.76875   -4.73294   26.06563   26.95625   14.00000   14.00000    0.87546   -0.16504  -56.86504  -56.43799
  30.49865   14.16504   14.40002    -0.39963   -0.18476   25.25937   26.66562   14.00000   14.00000   -0.16504   -0.40002   -4.73716   -2.19007
  30.53918   14.16504   13.69507    -0.82938   -0.82938   25.05000   27.16250   14.00000   14.00000   -0.16504    0.30493   -9.97786   -9.97786
  30.58975   15.30624   14.40002    -0.14894   -0.14894   23.94063   26.70938   14.00000   14.00000   -1.30624   -0.40002   -1.79186   -1.79186
  30.64079   13.52737   14.09790    -0.82938   -0.65032   25.01250   26.75625   14.00000   14.00000    0.47263   -0.09790   -9.97786   -7.82365
  30.68125   13.89648   13.72864    -1.61725   -2.69163   25.08438   27.11563   14.00000   14.00000    0.10352    0.27136  -19.45637  -32.38163
  30.75225   13.29224   14.36646    -0.79357   -0.57869   25.62188   26.66250   14.00000   14.00000    0.70776   -0.36646   -9.54702   -6.96196
  30.80277   14.56787   13.62793    -1.65307   -2.08282   24.75000   27.13750   14.00000   14.00000   -0.56787    0.37207  -19.95867  -25.14735
  30.84316   14.40002   13.19168    -0.18476    0.06593   24.53438   27.77188   14.00000   14.00000   -0.40002    0.80832   -2.19969    0.78497
  30.89382   13.62793   13.09097    -0.86519   -0.79357   25.15313   28.18125   14.00000   14.00000    0.37207    0.90903  -10.00354   -9.17540
  30.94438   12.95670   14.39987    -1.61725   -0.93682   26.00625   27.26562   14.00000   14.00000    1.04330   -0.39987  -19.51178  -11.30247
  30.98511   13.29224   13.66165    -0.79357   -0.65032   26.12188   27.63125   14.00000   14.00000    0.70776    0.33835   -9.55377   -7.82918
  31.03555   14.13147   13.93005    -4.69713   -5.37756   25.51562   27.59688   14.00000   14.00000   -0.13147    0.06995  -56.61666  -64.81828
  31.08610   15.07141   12.31888    -0.54288   -0.29219   24.47500   29.07500   14.00000   14.00000   -1.07141    1.68112   -6.54037   -3.52021
  31.14698   13.69507   13.12439    -1.00844   -1.76050   25.27813   29.09375   14.00000   14.00000    0.30493    0.87561  -11.76571  -20.54018
  31.19759   13.35938   12.85599     0.24499   -0.32801   25.89062   29.49688   14.00000   14.00000    0.64062    1.14401    2.80145   -3.75067
  31.24811   12.31888   14.40002    -0.90101   -0.72194   27.10625   28.45938   14.00000   14.00000    1.68112   -0.40002  -10.50927   -8.42070
  31.29864   12.62100   13.76221    -1.79632   -2.01119   27.50625   28.69687   14.00000   14.00000    1.37900    0.23779  -21.66047  -24.25149
  31.33917   13.99719   14.50073    -0.82938   -0.68613   26.61563   28.18125   14.00000   14.00000    0.00281   -0.50073   -9.97964   -8.25597
  31.38956   15.40695   13.22510    -2.65582   -2.79907   25.10312   29.09688   14.00000   14.00000   -1.40695    0.77490  -31.95078  -33.67415
  31.44014   14.60144   13.09097    -0.29219   -0.00569   25.20000   29.65625   14.00000   14.00000   -0.60144    0.90903   -3.52323   -0.06865
  31.49072   13.49365   13.69507    -0.93682   -0.93682   26.15938   29.40000   14.00000   14.00000    0.50635    0.30493  -11.28092  -11.28092
  31.55121   12.65457   14.66858    -1.33075   -1.22332   27.26250   28.50000   14.00000   14.00000    1.34543   -0.66858  -15.40102  -14.15763
  31.60173   13.69522   14.26575    -0.90101   -0.72194   26.84375   28.51875   14.00000   14.00000    0.30478   -0.26575  -10.34325   -8.28767
  31.64226   14.33273   13.32581    -5.66406   -5.05525   26.19063   29.36875   14.00000   14.00000   -0.33273    0.67419  -66.36270  -59.22958
  31.69307   14.46716   12.01675    -0.75776   -0.50707   25.86563   30.93438   14.00000   14.00000   -0.46716    1.98325   -8.96680   -6.00032
  31.74351   13.69507   12.78885    -1.08007   -2.97813   26.41562   31.03438   14.00000   14.00000    0.30493    1.21115  -12.63439  -34.83747
  31.79408   13.19168   14.03076     0.06593   -0.57869   27.09375   30.14375   14.00000   14.00000    0.80832   -0.03076    0.79268   -6.95752
  31.83465   13.09097   14.09790    -1.04426   -0.90101   27.51562   29.88750   14.00000   14.00000    0.90903   -0.09790  -12.52663  -10.80824
  31.88513   14.26559   13.29239    -1.86794   -2.08282   26.72500   30.59375   14.00000   14.00000   -0.26559    0.70761  -21.93816  -24.46177
  31.94587   15.13855   12.95654    -0.90101   -0.72194   25.65625   31.24688   14.00000   14.00000   -1.13855    1.04346  -10.54738   -8.45123
  31.99632   14.50073   12.25174    -2.54838   -4.26738   25.76250   32.27813   14.00000   14.00000   -0.50073    1.74826  -30.48284  -51.04492
  32.04702   14.80286   13.69507    -0.43544   -0.11313   25.41875   31.59063   14.00000   14.00000   -0.80286    0.30493   -5.00741   -1.30096
  32.09764   11.94946   13.49365    -1.04426   -1.43819   27.77188   31.65625   14.00000   14.00000    2.05054    0.50635  -11.91359  -16.40791
  32.13906   13.22540   14.26575    -1.93957   -1.97538   27.65625   31.12813   14.00000   14.00000    0.77460   -0.26575  -22.66968  -23.08826
  32.18956   14.46686   13.99719    -1.04426   -0.82938   26.55625   31.17813   14.00000   14.00000   -0.46686    0.00281  -12.51969   -9.94353
  32.24211   16.48132   13.76251    -5.98638   -7.16819   24.35312   31.43750   14.00000   14.00000   -2.48132    0.23749  -71.93461  -86.13570
