 204.00000    0.15241    0.39677     0.02472   -0.02074    2.57637  351.71090    0.00358   -0.25217
 205.50000    0.15781    0.39953     0.02495   -0.02104    2.19912  351.49715    0.00363   -0.25049
 207.00000    0.16328    0.40227     0.02514   -0.02135    1.82440  351.28355    0.00367   -0.24878
 208.50000    0.16882    0.40502     0.02530   -0.02166    1.45228  351.07017    0.00372   -0.24703
 210.00000    0.17442    0.40776     0.02542   -0.02197    1.08280  350.85711    0.00376   -0.24525
 211.50000    0.18008    0.41050     0.02551   -0.02228    0.71602  350.64446    0.00379   -0.24342
 213.00000    0.18580    0.41323     0.02557   -0.02260    0.35200  350.43232    0.00383   -0.24155
 214.50000    0.19156    0.41596     0.02559   -0.02292  359.99081  350.22078    0.00386   -0.23965
 216.00000    0.19738    0.41869     0.02557   -0.02324  359.63251  350.00994    0.00390   -0.23769
 217.50000    0.20325    0.42141     0.02551   -0.02356  359.27716  349.79991    0.00393   -0.23570
 219.00000    0.20915    0.42413     0.02542   -0.02388  358.92484  349.59079    0.00395   -0.23365
 220.50000    0.21510    0.42684     0.02529   -0.02421  358.57561  349.38267    0.00398   -0.23156
 222.00000    0.22108    0.42956     0.02513   -0.02454  358.22955  349.17567    0.00400   -0.22942
 223.50000    0.22709    0.43226     0.02493   -0.02487  357.88673  348.96989    0.00402   -0.22722
 225.00000    0.23313    0.43497     0.02469   -0.02521  357.54723  348.76545    0.00404   -0.22498
 226.50000    0.23920    0.43766     0.02441   -0.02554  357.21114  348.56245    0.00406   -0.22267
 228.00000    0.24528    0.44036     0.02410   -0.02588  356.87854  348.36102    0.00407   -0.22031
 229.50000    0.25138    0.44305     0.02375   -0.02622  356.54951  348.16127    0.00408   -0.21790
 231.00000    0.25750    0.44574     0.02336   -0.02656  356.22415  347.96331    0.00409   -0.21542
 232.50000    0.26362    0.44842     0.02294   -0.02691  355.90254  347.76727    0.00410   -0.21288
 234.00000    0.26975    0.45110     0.02249   -0.02725  355.58478  347.57328    0.00410   -0.21027
 235.50000    0.27589    0.45378     0.02200   -0.02760  355.27097  347.38147    0.00410   -0.20760
 237.00000    0.28202    0.45645     0.02147   -0.02795  354.96122  347.19195    0.00410   -0.20485
 238.50000    0.28814    0.45912     0.02092   -0.02831  354.65562  347.00487    0.00410   -0.20204
 240.00000    0.29426    0.46178     0.02033   -0.02866  354.35428  346.82036    0.00409   -0.19915
 241.50000    0.30037    0.46444     0.01971   -0.02902  354.05731  346.63855    0.00409   -0.19619
 243.00000    0.30646    0.46709     0.01906   -0.02938  353.76484  346.45960    0.00408   -0.19315
 244.50000    0.31253    0.46974     0.01839   -0.02974  353.47697  346.28364    0.00407   -0.19004
 246.00000    0.31858    0.47239     0.01768   -0.03011  353.19382  346.11083    0.00405   -0.18683
 247.50000    0.32460    0.47503     0.01695   -0.03047  352.91553  345.94131    0.00404   -0.18355
 249.00000    0.33059    0.47767     0.01619   -0.03084  352.64222  345.77523    0.00402   -0.18018
 250.50000    0.33655    0.48030     0.01541   -0.03121  352.37403  345.61276    0.00400   -0.17671
 252.00000    0.34247    0.48293     0.01460   -0.03158  352.11107  345.45404    0.00397   -0.17316
 253.50000    0.34836    0.48556     0.01377   -0.03196  351.85351  345.29926    0.00395   -0.16952
 255.00000    0.35420    0.48818     0.01292   -0.03234  351.60146  345.14856    0.00392   -0.16578
 256.50000    0.36000    0.49079     0.01206   -0.03272  351.35509  345.00212    0.00389   -0.16194
 258.00000    0.36575    0.49340     0.01117   -0.03310  351.11454  344.86010    0.00386   -0.15800
 259.50000    0.37145    0.49601     0.01027   -0.03348  350.87995  344.72268    0.00383   -0.15396
 261.00000    0.37710    0.49861     0.00935   -0.03387  350.65147  344.59003    0.00379   -0.14982
 262.50000    0.38269    0.50121     0.00842   -0.03426  350.42927  344.46233    0.00376   -0.14558
 264.00000    0.38822    0.50381     0.00748   -0.03465  350.21349  344.33974    0.00372   -0.14124
 265.50000    0.39368    0.50640     0.00653   -0.03504  350.00429  344.22245    0.00368   -0.13679
 267.00000    0.39909    0.50898     0.00556   -0.03543  349.80182  344.11063    0.00364   -0.13224
 268.50000    0.40443    0.51156     0.00459   -0.03583  349.60624  344.00444    0.00359   -0.12759
 270.00000    0.40969    0.51414     0.00362   -0.03623  349.41770  343.90406    0.00355   -0.12283
 271.50000    0.41489    0.51671     0.00264   -0.03663  349.23635  343.80966    0.00350   -0.11798
 273.00000    0.42001    0.51927     0.00166   -0.03703  349.06234  343.72140    0.00345   -0.11303
 274.50000    0.42506    0.52183     0.00068   -0.03744  348.89580  343.63942    0.00340   -0.10799
 276.00000    0.43003    0.52439    -0.00030   -0.03785  348.73688  343.56388    0.00335   -0.10287
 277.50000    0.43491    0.52694    -0.00128   -0.03826  348.58569  343.49491    0.00329   -0.09766
 279.00000    0.43972    0.52949    -0.00226   -0.03867  348.44235  343.43265    0.00324   -0.09238
 280.50000    0.44444    0.53203    -0.00323   -0.03908  348.30698  343.37720    0.00318   -0.08704
 282.00000    0.44907    0.53457    -0.00419   -0.03950  348.17965  343.32866    0.00312   -0.08164
 283.50000    0.45362    0.53710    -0.00515   -0.03992  348.06044  343.28711    0.00306   -0.07620
 285.00000    0.45807    0.53963    -0.00610   -0.04034  347.94941  343.25262    0.00300   -0.07073
 286.50000    0.46243    0.54216    -0.00703   -0.04076  347.84661  343.22523    0.00294   -0.06524
 288.00000    0.46670    0.54467    -0.00795   -0.04119  347.75203  343.20494    0.00288   -0.05976
 289.50000    0.47087    0.54719    -0.00886   -0.04161  347.66568  343.19175    0.00281   -0.05429
 291.00000    0.47495    0.54970    -0.00976   -0.04204  347.58752  343.18563    0.00275   -0.04885
 292.50000    0.47892    0.55220    -0.01063   -0.04247  347.51748  343.18651    0.00268   -0.04347
 294.00000    0.48280    0.55470    -0.01149   -0.04291  347.45547  343.19427    0.00261   -0.03816
 295.50000    0.48657    0.55719    -0.01233   -0.04334  347.40136  343.20881    0.00254   -0.03296
 297.00000    0.49024    0.55968    -0.01316   -0.04378  347.35500  343.22994    0.00247   -0.02787
 298.50000    0.49380    0.56216    -0.01396   -0.04422  347.31617  343.25747    0.00240   -0.02293
 300.00000    0.49725    0.56464    -0.01473   -0.04466  347.28467  343.29117    0.00232   -0.01815
 301.50000    0.50060    0.56712    -0.01549   -0.04511  347.26022  343.33076    0.00225   -0.01356
 303.00000    0.50384    0.56958    -0.01622   -0.04555  347.24254  343.37596    0.00217   -0.00918
 304.50000    0.50697    0.57205    -0.01693   -0.04600  347.23129  343.42643    0.00210   -0.00503
 306.00000    0.50998    0.57451    -0.01762   -0.04645  347.22612  343.48182    0.00202   -0.00112
 307.50000    0.51289    0.57696    -0.01827   -0.04691  347.22666  343.54174    0.00194    0.00252
 309.00000    0.51567    0.57941    -0.01891   -0.04736  347.23249  343.60579    0.00187    0.00588
 310.50000    0.51835    0.58185    -0.01951   -0.04782  347.24319  343.67356    0.00179    0.00895
 312.00000    0.52091    0.58429    -0.02009   -0.04828  347.25832  343.74462    0.00171    0.01173
 313.50000    0.52335    0.58672    -0.02064   -0.04874  347.27743  343.81853    0.00163    0.01420
 315.00000    0.52568    0.58914    -0.02117   -0.04920  347.30007  343.89485    0.00155    0.01637
 316.50000    0.52789    0.59157    -0.02167   -0.04967  347.32579  343.97314    0.00147    0.01824
 318.00000    0.52999    0.59398    -0.02214   -0.05014  347.35412  344.05296    0.00139    0.01980
 319.50000    0.53197    0.59639    -0.02258   -0.05061  347.38462  344.13390    0.00131    0.02108
 321.00000    0.53383    0.59880    -0.02300   -0.05108  347.41687  344.21555    0.00123    0.02207
 322.50000    0.53557    0.60120    -0.02339   -0.05155  347.45043  344.29752    0.00115    0.02279
 324.00000    0.53720    0.60359    -0.02375   -0.05203  347.48492  344.37943    0.00107    0.02325
 325.50000    0.53872    0.60598    -0.02408   -0.05251  347.51996  344.46095    0.00099    0.02347
 327.00000    0.54012    0.60837    -0.02439   -0.05299  347.55519  344.54174    0.00092    0.02347
 328.50000    0.54141    0.61074    -0.02468   -0.05347  347.59028  344.62150    0.00084    0.02325
 330.00000    0.54259    0.61312    -0.02494   -0.05396  347.62493  344.69996    0.00077    0.02284
 331.50000    0.54366    0.61548    -0.02517   -0.05444  347.65886  344.77688    0.00069    0.02226
 333.00000    0.54463    0.61785    -0.02538   -0.05493  347.69182  344.85203    0.00062    0.02151
 334.50000    0.54549    0.62020    -0.02557   -0.05543  347.72357  344.92520    0.00055    0.02063
 336.00000    0.54625    0.62255    -0.02574   -0.05592  347.75391  344.99622    0.00048    0.01961
 337.50000    0.54691    0.62490    -0.02588   -0.05641  347.78267  345.06494    0.00042    0.01849
 339.00000    0.54748    0.62724    -0.02600   -0.05691  347.80968  345.13122    0.00035    0.01727
 340.50000    0.54796    0.62957    -0.02611   -0.05741  347.83481  345.19494    0.00029    0.01596
 342.00000    0.54835    0.63190    -0.02619   -0.05791  347.85793  345.25601    0.00024    0.01458
 343.50000    0.54866    0.63422    -0.02626   -0.05842  347.87894  345.31434    0.00018    0.01314
 345.00000    0.54889    0.63654    -0.02631   -0.05892  347.89775  345.36988    0.00013    0.01164
 346.50000    0.54906    0.63885    -0.02634   -0.05943  347.91430  345.42255    0.00009    0.01011
 348.00000    0.54916    0.64115    -0.02636   -0.05994  347.92852  345.47233    0.00005    0.00854
 349.50000    0.54920    0.64345    -0.02637   -0.06046  347.94037  345.51918    0.00001    0.00694
 351.00000    0.54919    0.64575    -0.02637   -0.06097  347.94981  345.56308   -0.00002    0.00532
 352.50000    0.54914    0.64803    -0.02636   -0.06149  347.95681  345.60401   -0.00005    0.00369
 354.00000    0.54905    0.65032    -0.02634   -0.06201  347.96136  345.64197   -0.00007    0.00204
 355.50000    0.54892    0.65259    -0.02631   -0.06253  347.96344  345.67696   -0.00009    0.00040
 357.00000    0.54878    0.65486    -0.02628   -0.06305  347.96305  345.70899   -0.00010   -0.00125
 358.50000    0.54862    0.65713    -0.02625   -0.06358  347.96019  345.73808   -0.00011   -0.00289
 360.00000    0.54846    0.65938    -0.02621   -0.06410  347.95487  345.76423   -0.00011   -0.00453
 361.50000    0.54829    0.66164    -0.02618   -0.06463  347.94710  345.78748   -0.00011   -0.00615
 363.00000    0.54814    0.66388    -0.02615   -0.06516  347.93690  345.80785   -0.00010   -0.00776
 364.50000    0.54801    0.66612    -0.02612   -0.06570  347.92429  345.82537   -0.00008   -0.00936
 366.00000    0.54791    0.66836    -0.02610   -0.06623  347.90930  345.84008   -0.00006   -0.01094
 367.50000    0.54784    0.67059    -0.02608   -0.06677  347.89196  345.85201   -0.00003   -0.01250
 369.00000    0.54781    0.67281    -0.02608   -0.06731  347.87229  345.86121    0.00000   -0.01403
 370.50000    0.54784    0.67503    -0.02608   -0.06785  347.85034  345.86771    0.00004   -0.01554
 372.00000    0.54793    0.67724    -0.02610   -0.06840  347.82613  345.87156    0.00008   -0.01702
 373.50000    0.54808    0.67944    -0.02613   -0.06894  347.79972  345.87282    0.00013   -0.01848
 375.00000    0.54831    0.68164    -0.02618   -0.06949  347.77114  345.87152    0.00018   -0.01991
 376.50000    0.54862    0.68383    -0.02625   -0.07004  347.74044  345.86773    0.00024   -0.02130
 378.00000    0.54902    0.68602    -0.02634   -0.07060  347.70766  345.86150    0.00030   -0.02266
 379.50000    0.54951    0.68820    -0.02644   -0.07115  347.67287  345.85288    0.00037   -0.02399
 381.00000    0.55009    0.69037    -0.02657   -0.07171  347.63609  345.84193    0.00044   -0.02529
 382.50000    0.55078    0.69254    -0.02672   -0.07227  347.59740  345.82871    0.00051   -0.02655
 384.00000    0.55157    0.69470    -0.02690   -0.07283  347.55684  345.81328    0.00058   -0.02777
 385.50000    0.55246    0.69685    -0.02710   -0.07339  347.51446  345.79570    0.00065   -0.02896
 387.00000    0.55347    0.69900    -0.02732   -0.07395  347.47033  345.77603    0.00073   -0.03011
 388.50000    0.55459    0.70114    -0.02757   -0.07452  347.42450  345.75434    0.00080   -0.03122
 390.00000    0.55582    0.70328    -0.02784   -0.07509  347.37703  345.73068    0.00088   -0.03229
 391.50000    0.55716    0.70541    -0.02814   -0.07566  347.32798  345.70513    0.00096   -0.03332
 393.00000    0.55862    0.70753    -0.02847   -0.07624  347.27740  345.67774    0.00103   -0.03431
 394.50000    0.56018    0.70965    -0.02883   -0.07681  347.22536  345.64857    0.00111   -0.03526
 396.00000    0.56185    0.71176    -0.02920   -0.07739  347.17191  345.61770    0.00118   -0.03618
 397.50000    0.56363    0.71386    -0.02961   -0.07797  347.11711  345.58519    0.00125   -0.03705
 399.00000    0.56551    0.71596    -0.03004   -0.07855  347.06102  345.55109    0.00132   -0.03789
 400.50000    0.56749    0.71805    -0.03050   -0.07913  347.00370  345.51547    0.00139   -0.03869
 402.00000    0.56956    0.72014    -0.03098   -0.07972  346.94521  345.47839    0.00145   -0.03945
 403.50000    0.57172    0.72222    -0.03148   -0.08031  346.88560  345.43991    0.00151   -0.04017
 405.00000    0.57396    0.72429    -0.03200   -0.08090  346.82493  345.40010    0.00157   -0.04086
 406.50000    0.57629    0.72635    -0.03255   -0.08149  346.76326  345.35900    0.00162   -0.04150
 408.00000    0.57868    0.72841    -0.03311   -0.08208  346.70063  345.31668    0.00167   -0.04212
 409.50000    0.58115    0.73046    -0.03370   -0.08268  346.63710  345.27318    0.00171   -0.04270
 411.00000    0.58367    0.73251    -0.03430   -0.08328  346.57272  345.22858    0.00175   -0.04324
 412.50000    0.58625    0.73455    -0.03491   -0.08388  346.50754  345.18291    0.00179   -0.04376
 414.00000    0.58888    0.73658    -0.03555   -0.08448  346.44161  345.13623    0.00182   -0.04424
 415.50000    0.59155    0.73861    -0.03619   -0.08509  346.37497  345.08859    0.00185   -0.04469
 417.00000    0.59426    0.74062    -0.03685   -0.08569  346.30768  345.04004    0.00187   -0.04512
 418.50000    0.59699    0.74264    -0.03752   -0.08630  346.23976  344.99062    0.00189   -0.04551
 420.00000    0.59975    0.74464    -0.03819   -0.08691  346.17127  344.94037    0.00190   -0.04588
 421.50000    0.60253    0.74664    -0.03888   -0.08752  346.10225  344.88934    0.00191   -0.04622
 423.00000    0.60531    0.74863    -0.03957   -0.08814  346.03272  344.83756    0.00192   -0.04654
 424.50000    0.60811    0.75062    -0.04027   -0.08876  345.96273  344.78508    0.00192   -0.04684
